"Fold","Type","Index","GeographyCode"
5,"Test",10668,"E01012197"
5,"Test",10475,"E01011967"
5,"Test",10527,"E01012025"
5,"Test",10763,"E01012301"
5,"Test",10624,"E01012149"
5,"Test",10664,"E01012192"
5,"Test",10588,"E01012100"
5,"Test",10558,"E01012061"
5,"Test",10701,"E01012234"
5,"Test",10721,"E01012254"
5,"Test",10584,"E01012093"
5,"Test",10503,"E01011999"
5,"Test",10469,"E01011960"
5,"Test",10501,"E01011997"
5,"Test",10625,"E01012150"
5,"Test",10526,"E01012024"
5,"Test",10639,"E01012165"
5,"Test",10544,"E01012047"
5,"Test",10619,"E01012144"
5,"Test",10723,"E01012256"
5,"Test",10496,"E01011992"
5,"Test",28952,"E01033475"
5,"Test",28955,"E01033480"
5,"Test",10740,"E01012277"
5,"Test",10646,"E01012174"
5,"Test",10602,"E01012119"
5,"Test",10589,"E01012102"
5,"Test",10739,"E01012276"
5,"Test",10748,"E01012285"
5,"Test",10480,"E01011974"
5,"Test",10567,"E01012074"
5,"Test",10575,"E01012082"
5,"Test",10590,"E01012105"
5,"Test",10622,"E01012147"
5,"Test",10656,"E01012184"
5,"Test",10669,"E01012198"
5,"Test",10483,"E01011978"
5,"Test",10729,"E01012262"
5,"Test",10540,"E01012043"
5,"Test",10614,"E01012138"
5,"Test",10511,"E01012009"
5,"Test",10621,"E01012146"
5,"Test",10753,"E01012290"
5,"Test",10649,"E01012177"
5,"Test",10759,"E01012297"
5,"Test",10735,"E01012272"
5,"Test",10523,"E01012021"
5,"Test",10742,"E01012279"
5,"Test",10603,"E01012120"
5,"Test",10683,"E01012212"
5,"Test",10641,"E01012168"
5,"Test",10545,"E01012048"
5,"Test",10517,"E01012015"
5,"Test",10605,"E01012124"
5,"Test",10680,"E01012209"
5,"Test",23922,"E01027624"
5,"Test",10758,"E01012296"
5,"Test",10712,"E01012245"
5,"Test",10519,"E01012017"
5,"Test",10559,"E01012062"
5,"Test",10493,"E01011989"
5,"Test",10642,"E01012170"
5,"Test",10651,"E01012179"
5,"Test",10538,"E01012041"
5,"Test",28954,"E01033479"
5,"Test",10570,"E01012077"
5,"Test",10655,"E01012183"
5,"Test",10744,"E01012281"
5,"Test",10470,"E01011961"
5,"Test",10490,"E01011985"
5,"Test",10640,"E01012167"
5,"Test",28319,"E01032552"
5,"Test",10550,"E01012053"
5,"Test",10473,"E01011965"
5,"Test",10467,"E01011957"
5,"Test",10732,"E01012269"
5,"Test",10512,"E01012010"
5,"Test",10578,"E01012085"
5,"Test",10648,"E01012176"
5,"Test",10736,"E01012273"
5,"Test",10542,"E01012045"
5,"Test",10685,"E01012214"
5,"Test",10492,"E01011988"
5,"Test",10494,"E01011990"
5,"Test",10596,"E01012111"
5,"Test",10727,"E01012260"
5,"Test",10604,"E01012121"
5,"Test",10628,"E01012154"
5,"Test",10617,"E01012141"
5,"Test",10541,"E01012044"
5,"Test",10572,"E01012079"
5,"Test",10687,"E01012216"
5,"Test",10502,"E01011998"
5,"Test",10521,"E01012019"
5,"Test",10731,"E01012268"
5,"Test",23921,"E01027623"
5,"Test",10560,"E01012063"
5,"Test",28358,"E01032594"
5,"Test",10547,"E01012050"
5,"Test",10573,"E01012080"
5,"Test",10754,"E01012291"
5,"Test",10587,"E01012099"
5,"Test",28951,"E01033474"
5,"Test",10535,"E01012036"
5,"Test",10564,"E01012068"
5,"Test",10630,"E01012156"
5,"Test",10644,"E01012172"
5,"Test",10728,"E01012261"
5,"Test",10652,"E01012180"
5,"Test",28948,"E01033471"
5,"Test",10708,"E01012241"
5,"Test",10481,"E01011975"
5,"Test",10724,"E01012257"
5,"Test",10474,"E01011966"
5,"Test",10557,"E01012060"
5,"Test",10726,"E01012259"
5,"Test",10595,"E01012110"
5,"Test",10647,"E01012175"
5,"Test",10577,"E01012084"
5,"Test",10699,"E01012232"
5,"Test",10586,"E01012097"
5,"Test",10654,"E01012182"
5,"Test",10500,"E01011996"
5,"Test",10518,"E01012016"
5,"Test",10579,"E01012088"
5,"Test",10686,"E01012215"
5,"Test",10530,"E01012031"
5,"Test",10513,"E01012011"
5,"Test",28327,"E01032561"
5,"Test",10599,"E01012114"
5,"Test",10581,"E01012090"
5,"Test",10539,"E01012042"
5,"Test",10684,"E01012213"
5,"Test",10719,"E01012252"
5,"Test",17980,"E01020828"
5,"Test",10528,"E01012026"
5,"Test",10629,"E01012155"
5,"Test",10613,"E01012137"
5,"Test",10462,"E01011950"
5,"Test",10743,"E01012280"
5,"Test",10747,"E01012284"
5,"Test",10525,"E01012023"
5,"Test",10524,"E01012022"
5,"Test",10700,"E01012233"
5,"Test",10576,"E01012083"
5,"Test",10555,"E01012058"
5,"Test",10583,"E01012092"
5,"Test",10750,"E01012287"
5,"Test",10591,"E01012106"
5,"Test",10563,"E01012067"
5,"Test",10594,"E01012109"
5,"Test",10597,"E01012112"
5,"Test",10705,"E01012238"
5,"Test",10737,"E01012274"
5,"Test",10645,"E01012173"
5,"Test",10609,"E01012130"
5,"Test",10515,"E01012013"
5,"Test",10610,"E01012131"
5,"Test",10484,"E01011979"
5,"Test",10476,"E01011968"
5,"Test",10681,"E01012210"
5,"Test",10531,"E01012032"
5,"Test",28326,"E01032560"
5,"Test",10569,"E01012076"
5,"Test",10730,"E01012267"
5,"Test",10698,"E01012231"
5,"Test",14319,"E01016368"
5,"Test",19730,"E01022860"
5,"Test",19759,"E01022892"
5,"Test",14384,"E01016438"
5,"Test",19763,"E01022897"
5,"Test",19504,"E01022550"
5,"Test",14566,"E01016636"
5,"Test",19487,"E01022528"
5,"Test",19480,"E01022520"
5,"Test",19521,"E01022567"
5,"Test",19747,"E01022879"
5,"Test",19725,"E01022854"
5,"Test",19467,"E01022506"
5,"Test",19720,"E01022849"
5,"Test",28532,"E01032843"
5,"Test",19495,"E01022536"
5,"Test",14369,"E01016423"
5,"Test",19733,"E01022863"
5,"Test",14231,"E01016268"
5,"Test",14233,"E01016270"
5,"Test",14327,"E01016377"
5,"Test",14235,"E01016272"
5,"Test",19762,"E01022896"
5,"Test",19445,"E01022481"
5,"Test",28539,"E01032852"
5,"Test",19489,"E01022530"
5,"Test",19490,"E01022531"
5,"Test",19741,"E01022872"
5,"Test",28537,"E01032849"
5,"Test",19439,"E01022474"
5,"Test",19455,"E01022492"
5,"Test",14342,"E01016393"
5,"Test",14385,"E01016439"
5,"Test",28533,"E01032844"
5,"Test",19502,"E01022548"
5,"Test",19472,"E01022512"
5,"Test",19447,"E01022484"
5,"Test",14580,"E01016653"
5,"Test",14267,"E01016307"
5,"Test",26963,"E01030900"
5,"Test",28531,"E01032842"
5,"Test",28535,"E01032847"
5,"Test",14569,"E01016639"
5,"Test",19512,"E01022558"
5,"Test",19509,"E01022555"
5,"Test",14324,"E01016373"
5,"Test",14625,"E01016706"
5,"Test",19723,"E01022852"
5,"Test",28540,"E01032853"
5,"Test",14611,"E01016690"
5,"Test",19434,"E01022469"
5,"Test",19757,"E01022890"
5,"Test",14612,"E01016691"
5,"Test",19510,"E01022556"
5,"Test",19717,"E01022846"
5,"Test",19760,"E01022893"
5,"Test",19724,"E01022853"
5,"Test",19764,"E01022898"
5,"Test",19754,"E01022887"
5,"Test",19441,"E01022476"
5,"Test",19436,"E01022471"
5,"Test",28541,"E01032854"
5,"Test",19513,"E01022559"
5,"Test",19477,"E01022517"
5,"Test",19721,"E01022850"
5,"Test",28543,"E01032856"
5,"Test",28536,"E01032848"
5,"Test",19729,"E01022859"
5,"Test",19469,"E01022509"
5,"Test",19442,"E01022477"
5,"Test",19739,"E01022870"
5,"Test",19443,"E01022479"
5,"Test",14320,"E01016369"
5,"Test",19749,"E01022881"
5,"Test",19440,"E01022475"
5,"Test",14230,"E01016267"
5,"Test",19464,"E01022503"
5,"Test",14570,"E01016640"
5,"Test",14603,"E01016679"
5,"Test",19515,"E01022561"
5,"Test",19458,"E01022495"
5,"Test",28542,"E01032855"
5,"Test",14322,"E01016371"
5,"Test",14560,"E01016630"
5,"Test",14326,"E01016376"
5,"Test",19740,"E01022871"
5,"Test",19743,"E01022875"
5,"Test",28538,"E01032850"
5,"Test",19456,"E01022493"
5,"Test",19460,"E01022498"
5,"Test",19744,"E01022876"
5,"Test",14582,"E01016655"
5,"Test",19499,"E01022542"
5,"Test",19497,"E01022539"
5,"Test",14387,"E01016441"
5,"Test",19500,"E01022543"
5,"Test",14576,"E01016648"
5,"Test",19433,"E01022468"
5,"Test",19459,"E01022497"
5,"Test",19432,"E01022467"
5,"Test",14627,"E01016708"
5,"Test",19522,"E01022568"
5,"Test",19753,"E01022885"
5,"Test",14604,"E01016680"
5,"Test",19446,"E01022482"
5,"Test",19478,"E01022518"
5,"Test",14325,"E01016374"
5,"Test",14370,"E01016424"
5,"Test",19738,"E01022869"
5,"Test",14563,"E01016633"
5,"Test",14571,"E01016643"
5,"Test",14286,"E01016327"
5,"Test",19734,"E01022864"
5,"Test",19979,"E01023135"
5,"Test",14581,"E01016654"
5,"Test",19726,"E01022855"
5,"Test",19470,"E01022510"
5,"Test",14386,"E01016440"
5,"Test",14568,"E01016638"
5,"Test",19728,"E01022858"
5,"Test",14383,"E01016437"
5,"Test",19514,"E01022560"
5,"Test",14365,"E01016419"
5,"Test",19755,"E01022888"
5,"Test",19732,"E01022862"
5,"Test",19453,"E01022490"
5,"Test",14578,"E01016651"
5,"Test",14541,"E01016611"
5,"Test",14628,"E01016709"
5,"Test",19465,"E01022504"
5,"Test",14388,"E01016443"
5,"Test",19507,"E01022553"
5,"Test",19948,"E01023102"
5,"Test",19444,"E01022480"
5,"Test",14338,"E01016389"
5,"Test",19523,"E01022569"
5,"Test",14323,"E01016372"
5,"Test",19748,"E01022880"
5,"Test",14268,"E01016308"
5,"Test",19498,"E01022540"
5,"Test",14165,"E01016194"
5,"Test",14567,"E01016637"
5,"Test",19501,"E01022547"
5,"Test",19485,"E01022525"
5,"Test",19520,"E01022566"
5,"Test",19484,"E01022524"
5,"Test",19486,"E01022527"
5,"Test",19483,"E01022523"
5,"Test",14176,"E01016206"
5,"Test",19758,"E01022891"
5,"Test",19449,"E01022486"
5,"Test",14196,"E01016230"
5,"Test",14237,"E01016274"
5,"Test",14193,"E01016227"
5,"Test",19737,"E01022868"
5,"Test",19508,"E01022554"
5,"Test",19471,"E01022511"
5,"Test",28534,"E01032845"
5,"Test",19466,"E01022505"
5,"Test",19506,"E01022552"
5,"Test",19438,"E01022473"
5,"Test",14194,"E01016228"
5,"Test",14195,"E01016229"
5,"Test",19731,"E01022861"
5,"Test",19505,"E01022551"
5,"Test",26949,"E01030886"
5,"Test",19752,"E01022884"
5,"Test",14577,"E01016649"
5,"Test",19437,"E01022472"
5,"Test",19463,"E01022502"
5,"Test",14542,"E01016612"
5,"Test",19722,"E01022851"
5,"Test",19435,"E01022470"
5,"Test",19524,"E01022570"
5,"Test",19482,"E01022522"
5,"Test",19468,"E01022507"
5,"Test",19761,"E01022894"
5,"Test",14574,"E01016646"
5,"Test",19511,"E01022557"
5,"Test",19939,"E01023093"
5,"Test",28480,"E01032759"
5,"Test",14232,"E01016269"
5,"Test",19476,"E01022516"
5,"Test",19750,"E01022882"
5,"Test",19746,"E01022878"
5,"Test",19496,"E01022537"
5,"Test",19448,"E01022485"
5,"Test",19735,"E01022865"
5,"Test",14340,"E01016391"
5,"Test",19503,"E01022549"
5,"Test",19450,"E01022487"
5,"Test",19475,"E01022515"
5,"Test",14337,"E01016388"
5,"Test",19751,"E01022883"
5,"Test",19457,"E01022494"
5,"Test",19516,"E01022562"
5,"Test",19756,"E01022889"
5,"Test",19454,"E01022491"
5,"Test",14310,"E01016357"
5,"Test",19742,"E01022874"
5,"Test",28530,"E01032841"
5,"Test",28544,"E01032857"
5,"Test",14321,"E01016370"
5,"Test",19479,"E01022519"
5,"Test",24075,"E01027783"
5,"Test",24069,"E01027777"
5,"Test",23925,"E01027627"
5,"Test",10611,"E01012132"
5,"Test",24076,"E01027784"
5,"Test",15365,"E01017799"
5,"Test",14491,"E01016558"
5,"Test",14199,"E01016233"
5,"Test",14558,"E01016628"
5,"Test",15469,"E01017906"
5,"Test",14552,"E01016622"
5,"Test",15477,"E01017916"
5,"Test",14544,"E01016614"
5,"Test",15401,"E01017836"
5,"Test",24861,"E01028661"
5,"Test",14206,"E01016240"
5,"Test",15482,"E01017921"
5,"Test",14410,"E01016473"
5,"Test",14516,"E01016584"
5,"Test",15452,"E01017889"
5,"Test",24878,"E01028678"
5,"Test",14500,"E01016568"
5,"Test",14317,"E01016366"
5,"Test",24851,"E01028651"
5,"Test",14311,"E01016358"
5,"Test",14395,"E01016453"
5,"Test",14360,"E01016413"
5,"Test",28458,"E01032726"
5,"Test",15348,"E01017782"
5,"Test",14513,"E01016581"
5,"Test",14422,"E01016485"
5,"Test",14414,"E01016477"
5,"Test",14479,"E01016546"
5,"Test",14478,"E01016545"
5,"Test",15413,"E01017849"
5,"Test",15501,"E01017940"
5,"Test",14609,"E01016688"
5,"Test",15457,"E01017894"
5,"Test",14423,"E01016486"
5,"Test",14464,"E01016531"
5,"Test",14493,"E01016561"
5,"Test",14487,"E01016554"
5,"Test",14562,"E01016632"
5,"Test",14189,"E01016220"
5,"Test",24850,"E01028650"
5,"Test",15405,"E01017840"
5,"Test",14616,"E01016695"
5,"Test",14398,"E01016456"
5,"Test",14316,"E01016365"
5,"Test",14210,"E01016245"
5,"Test",14356,"E01016409"
5,"Test",14407,"E01016470"
5,"Test",14412,"E01016475"
5,"Test",14528,"E01016597"
5,"Test",14447,"E01016514"
5,"Test",15489,"E01017928"
5,"Test",14363,"E01016417"
5,"Test",14524,"E01016593"
5,"Test",15487,"E01017926"
5,"Test",14501,"E01016569"
5,"Test",14583,"E01016656"
5,"Test",14525,"E01016594"
5,"Test",14184,"E01016215"
5,"Test",14458,"E01016525"
5,"Test",14474,"E01016541"
5,"Test",14430,"E01016494"
5,"Test",14522,"E01016591"
5,"Test",14575,"E01016647"
5,"Test",15425,"E01017861"
5,"Test",14480,"E01016547"
5,"Test",14159,"E01016187"
5,"Test",14573,"E01016645"
5,"Test",14526,"E01016595"
5,"Test",15416,"E01017852"
5,"Test",14619,"E01016700"
5,"Test",14468,"E01016535"
5,"Test",14559,"E01016629"
5,"Test",24864,"E01028664"
5,"Test",14353,"E01016406"
5,"Test",14424,"E01016487"
5,"Test",14466,"E01016533"
5,"Test",15349,"E01017783"
5,"Test",14355,"E01016408"
5,"Test",14339,"E01016390"
5,"Test",14374,"E01016428"
5,"Test",14400,"E01016458"
5,"Test",15417,"E01017853"
5,"Test",15440,"E01017876"
5,"Test",15474,"E01017913"
5,"Test",14547,"E01016617"
5,"Test",28912,"E01033423"
5,"Test",15412,"E01017848"
5,"Test",14179,"E01016209"
5,"Test",14435,"E01016499"
5,"Test",14614,"E01016693"
5,"Test",14207,"E01016241"
5,"Test",15467,"E01017904"
5,"Test",15463,"E01017900"
5,"Test",14371,"E01016425"
5,"Test",14373,"E01016427"
5,"Test",14512,"E01016580"
5,"Test",14618,"E01016699"
5,"Test",28908,"E01033418"
5,"Test",14455,"E01016522"
5,"Test",14530,"E01016599"
5,"Test",15462,"E01017899"
5,"Test",15454,"E01017891"
5,"Test",14364,"E01016418"
5,"Test",14511,"E01016579"
5,"Test",14191,"E01016224"
5,"Test",14214,"E01016250"
5,"Test",15475,"E01017914"
5,"Test",15414,"E01017850"
5,"Test",14376,"E01016430"
5,"Test",15464,"E01017901"
5,"Test",15419,"E01017855"
5,"Test",14543,"E01016613"
5,"Test",14545,"E01016615"
5,"Test",14208,"E01016242"
5,"Test",14527,"E01016596"
5,"Test",14154,"E01016180"
5,"Test",14372,"E01016426"
5,"Test",14375,"E01016429"
5,"Test",14610,"E01016689"
5,"Test",14198,"E01016232"
5,"Test",14157,"E01016183"
5,"Test",15398,"E01017833"
5,"Test",15410,"E01017846"
5,"Test",14205,"E01016239"
5,"Test",14600,"E01016674"
5,"Test",14606,"E01016685"
5,"Test",14215,"E01016252"
5,"Test",15453,"E01017890"
5,"Test",15488,"E01017927"
5,"Test",14565,"E01016635"
5,"Test",14607,"E01016686"
5,"Test",15350,"E01017784"
5,"Test",14489,"E01016556"
5,"Test",14409,"E01016472"
5,"Test",14403,"E01016463"
5,"Test",24856,"E01028656"
5,"Test",14594,"E01016668"
5,"Test",14209,"E01016243"
5,"Test",15472,"E01017911"
5,"Test",14533,"E01016602"
5,"Test",14531,"E01016600"
5,"Test",14160,"E01016188"
5,"Test",14497,"E01016565"
5,"Test",14308,"E01016355"
5,"Test",14572,"E01016644"
5,"Test",15430,"E01017866"
5,"Test",14406,"E01016469"
5,"Test",14471,"E01016538"
5,"Test",14587,"E01016660"
5,"Test",28460,"E01032729"
5,"Test",24860,"E01028660"
5,"Test",28465,"E01032734"
5,"Test",14605,"E01016684"
5,"Test",28457,"E01032724"
5,"Test",15455,"E01017892"
5,"Test",14431,"E01016495"
5,"Test",15388,"E01017823"
5,"Test",14590,"E01016663"
5,"Test",14484,"E01016551"
5,"Test",14328,"E01016379"
5,"Test",14155,"E01016181"
5,"Test",14585,"E01016658"
5,"Test",15379,"E01017814"
5,"Test",14595,"E01016669"
5,"Test",14622,"E01016703"
5,"Test",15367,"E01017801"
5,"Test",15415,"E01017851"
5,"Test",14358,"E01016411"
5,"Test",14362,"E01016415"
5,"Test",14181,"E01016212"
5,"Test",15495,"E01017934"
5,"Test",14592,"E01016665"
5,"Test",14429,"E01016493"
5,"Test",15434,"E01017870"
5,"Test",24852,"E01028652"
5,"Test",14446,"E01016511"
5,"Test",14314,"E01016363"
5,"Test",14465,"E01016532"
5,"Test",15497,"E01017936"
5,"Test",14173,"E01016202"
5,"Test",14481,"E01016548"
5,"Test",14599,"E01016673"
5,"Test",15424,"E01017860"
5,"Test",14554,"E01016624"
5,"Test",14504,"E01016572"
5,"Test",15426,"E01017862"
5,"Test",14313,"E01016362"
5,"Test",14415,"E01016478"
5,"Test",14495,"E01016563"
5,"Test",14182,"E01016213"
5,"Test",15429,"E01017865"
5,"Test",15404,"E01017839"
5,"Test",14158,"E01016185"
5,"Test",24854,"E01028654"
5,"Test",15480,"E01017919"
5,"Test",14588,"E01016661"
5,"Test",15484,"E01017923"
5,"Test",14515,"E01016583"
5,"Test",14561,"E01016631"
5,"Test",14185,"E01016216"
5,"Test",14514,"E01016582"
5,"Test",14434,"E01016498"
5,"Test",14620,"E01016701"
5,"Test",14591,"E01016664"
5,"Test",15396,"E01017831"
5,"Test",14350,"E01016402"
5,"Test",14197,"E01016231"
5,"Test",14213,"E01016248"
5,"Test",14349,"E01016401"
5,"Test",14392,"E01016449"
5,"Test",14307,"E01016353"
5,"Test",28910,"E01033421"
5,"Test",14598,"E01016672"
5,"Test",14391,"E01016448"
5,"Test",14490,"E01016557"
5,"Test",14357,"E01016410"
5,"Test",15468,"E01017905"
5,"Test",14461,"E01016528"
5,"Test",15397,"E01017832"
5,"Test",14172,"E01016201"
5,"Test",14488,"E01016555"
5,"Test",14432,"E01016496"
5,"Test",28911,"E01033422"
5,"Test",14477,"E01016544"
5,"Test",15431,"E01017867"
5,"Test",14394,"E01016452"
5,"Test",15496,"E01017935"
5,"Test",14596,"E01016670"
5,"Test",14460,"E01016527"
5,"Test",14204,"E01016238"
5,"Test",14502,"E01016570"
5,"Test",15420,"E01017856"
5,"Test",15423,"E01017859"
5,"Test",14532,"E01016601"
5,"Test",15370,"E01017804"
5,"Test",14190,"E01016222"
5,"Test",24855,"E01028655"
5,"Test",14318,"E01016367"
5,"Test",14156,"E01016182"
5,"Test",15456,"E01017893"
5,"Test",15408,"E01017844"
5,"Test",15473,"E01017912"
5,"Test",28459,"E01032728"
5,"Test",14401,"E01016460"
5,"Test",14503,"E01016571"
5,"Test",14188,"E01016219"
5,"Test",15427,"E01017863"
5,"Test",15502,"E01017941"
5,"Test",14462,"E01016529"
5,"Test",14584,"E01016657"
5,"Test",14589,"E01016662"
5,"Test",15403,"E01017838"
5,"Test",14408,"E01016471"
5,"Test",15470,"E01017907"
5,"Test",14212,"E01016247"
5,"Test",15422,"E01017858"
5,"Test",14473,"E01016540"
5,"Test",15486,"E01017925"
5,"Test",15483,"E01017922"
5,"Test",14586,"E01016659"
5,"Test",14617,"E01016696"
5,"Test",14425,"E01016488"
5,"Test",28461,"E01032730"
5,"Test",14483,"E01016550"
5,"Test",15432,"E01017868"
5,"Test",14467,"E01016534"
5,"Test",14393,"E01016450"
5,"Test",14551,"E01016621"
5,"Test",14463,"E01016530"
5,"Test",14624,"E01016705"
5,"Test",14312,"E01016359"
5,"Test",14404,"E01016464"
5,"Test",15441,"E01017877"
5,"Test",14216,"E01016253"
5,"Test",15471,"E01017910"
5,"Test",14602,"E01016678"
5,"Test",15466,"E01017903"
5,"Test",14549,"E01016619"
5,"Test",15402,"E01017837"
5,"Test",15364,"E01017798"
5,"Test",14315,"E01016364"
5,"Test",14192,"E01016226"
5,"Test",14555,"E01016625"
5,"Test",14211,"E01016246"
5,"Test",14161,"E01016190"
5,"Test",15411,"E01017847"
5,"Test",15381,"E01017816"
5,"Test",14486,"E01016553"
5,"Test",15481,"E01017920"
5,"Test",28464,"E01032733"
5,"Test",14470,"E01016537"
5,"Test",14405,"E01016465"
5,"Test",15499,"E01017938"
5,"Test",14390,"E01016447"
5,"Test",14506,"E01016574"
5,"Test",14529,"E01016598"
5,"Test",14626,"E01016707"
5,"Test",14469,"E01016536"
5,"Test",14180,"E01016210"
5,"Test",14183,"E01016214"
5,"Test",14472,"E01016539"
5,"Test",14608,"E01016687"
5,"Test",14492,"E01016560"
5,"Test",14352,"E01016404"
5,"Test",28909,"E01033420"
5,"Test",14485,"E01016552"
5,"Test",14433,"E01016497"
5,"Test",14613,"E01016692"
5,"Test",14623,"E01016704"
5,"Test",15460,"E01017897"
5,"Test",15485,"E01017924"
5,"Test",14564,"E01016634"
5,"Test",14421,"E01016484"
5,"Test",14615,"E01016694"
5,"Test",15362,"E01017796"
5,"Test",15498,"E01017937"
5,"Test",14593,"E01016666"
5,"Test",15428,"E01017864"
5,"Test",15407,"E01017843"
5,"Test",14354,"E01016407"
5,"Test",14579,"E01016652"
5,"Test",15380,"E01017815"
5,"Test",14420,"E01016483"
5,"Test",15363,"E01017797"
5,"Test",15439,"E01017875"
5,"Test",15461,"E01017898"
5,"Test",14597,"E01016671"
5,"Test",14361,"E01016414"
5,"Test",14413,"E01016476"
5,"Test",14402,"E01016462"
5,"Test",14475,"E01016542"
5,"Test",28907,"E01033417"
5,"Test",15458,"E01017895"
5,"Test",14550,"E01016620"
5,"Test",15373,"E01017808"
5,"Test",15500,"E01017939"
5,"Test",14517,"E01016585"
5,"Test",15368,"E01017802"
5,"Test",14553,"E01016623"
5,"Test",14557,"E01016627"
5,"Test",14162,"E01016191"
5,"Test",14459,"E01016526"
5,"Test",14411,"E01016474"
5,"Test",14601,"E01016676"
5,"Test",15406,"E01017841"
5,"Test",24853,"E01028653"
5,"Test",15465,"E01017902"
5,"Test",14548,"E01016618"
5,"Test",15374,"E01017809"
5,"Test",15382,"E01017817"
5,"Test",28906,"E01033415"
5,"Test",14476,"E01016543"
5,"Test",14359,"E01016412"
5,"Test",14546,"E01016616"
5,"Test",15459,"E01017896"
5,"Test",15421,"E01017857"
5,"Test",14621,"E01016702"
5,"Test",14505,"E01016573"
5,"Test",14510,"E01016578"
5,"Test",14482,"E01016549"
5,"Test",14351,"E01016403"
5,"Test",14389,"E01016444"
5,"Test",15369,"E01017803"
5,"Test",15371,"E01017805"
5,"Test",14556,"E01016626"
5,"Test",15372,"E01017806"
5,"Test",14523,"E01016592"
5,"Test",14397,"E01016455"
5,"Test",14396,"E01016454"
5,"Test",14494,"E01016562"
5,"Test",15409,"E01017845"
5,"Test",14518,"E01016586"
5,"Test",23685,"E01027338"
5,"Test",23447,"E01027081"
5,"Test",23350,"E01026973"
5,"Test",23449,"E01027083"
5,"Test",23659,"E01027311"
5,"Test",23467,"E01027103"
5,"Test",23346,"E01026968"
5,"Test",22268,"E01025798"
5,"Test",23689,"E01027342"
5,"Test",23485,"E01027123"
5,"Test",23405,"E01027037"
5,"Test",23454,"E01027088"
5,"Test",28610,"E01032963"
5,"Test",23455,"E01027089"
5,"Test",23333,"E01026953"
5,"Test",28614,"E01032967"
5,"Test",23458,"E01027092"
5,"Test",23409,"E01027041"
5,"Test",23687,"E01027340"
5,"Test",23357,"E01026983"
5,"Test",23390,"E01027021"
5,"Test",23448,"E01027082"
5,"Test",23352,"E01026975"
5,"Test",23681,"E01027334"
5,"Test",23460,"E01027095"
5,"Test",23492,"E01027131"
5,"Test",23597,"E01027245"
5,"Test",23470,"E01027106"
5,"Test",23359,"E01026985"
5,"Test",23453,"E01027087"
5,"Test",23675,"E01027328"
5,"Test",28620,"E01032974"
5,"Test",23600,"E01027248"
5,"Test",23431,"E01027063"
5,"Test",23371,"E01027001"
5,"Test",23451,"E01027085"
5,"Test",23473,"E01027109"
5,"Test",23601,"E01027249"
5,"Test",23347,"E01026969"
5,"Test",23336,"E01026956"
5,"Test",23477,"E01027114"
5,"Test",23671,"E01027324"
5,"Test",23666,"E01027319"
5,"Test",28613,"E01032966"
5,"Test",23445,"E01027079"
5,"Test",23348,"E01026971"
5,"Test",23469,"E01027105"
5,"Test",23474,"E01027111"
5,"Test",23475,"E01027112"
5,"Test",23370,"E01027000"
5,"Test",23375,"E01027005"
5,"Test",23465,"E01027100"
5,"Test",23484,"E01027122"
5,"Test",23668,"E01027321"
5,"Test",28611,"E01032964"
5,"Test",23598,"E01027246"
5,"Test",23663,"E01027316"
5,"Test",23432,"E01027064"
5,"Test",22274,"E01025804"
5,"Test",23692,"E01027345"
5,"Test",23488,"E01027127"
5,"Test",23688,"E01027341"
5,"Test",23683,"E01027336"
5,"Test",23476,"E01027113"
5,"Test",23466,"E01027102"
5,"Test",23358,"E01026984"
5,"Test",23408,"E01027040"
5,"Test",23658,"E01027310"
5,"Test",22266,"E01025796"
5,"Test",23345,"E01026967"
5,"Test",23373,"E01027003"
5,"Test",23340,"E01026961"
5,"Test",23667,"E01027320"
5,"Test",23331,"E01026951"
5,"Test",23332,"E01026952"
5,"Test",28612,"E01032965"
5,"Test",23403,"E01027034"
5,"Test",23679,"E01027332"
5,"Test",23678,"E01027331"
5,"Test",23471,"E01027107"
5,"Test",23480,"E01027117"
5,"Test",23329,"E01026949"
5,"Test",23349,"E01026972"
5,"Test",23472,"E01027108"
5,"Test",23478,"E01027115"
5,"Test",28805,"E01033244"
5,"Test",22276,"E01025807"
5,"Test",23459,"E01027094"
5,"Test",23389,"E01027020"
5,"Test",23490,"E01027129"
5,"Test",23479,"E01027116"
5,"Test",23411,"E01027043"
5,"Test",23468,"E01027104"
5,"Test",23680,"E01027333"
5,"Test",23464,"E01027099"
5,"Test",22270,"E01025800"
5,"Test",23491,"E01027130"
5,"Test",23463,"E01027098"
5,"Test",23456,"E01027090"
5,"Test",23677,"E01027330"
5,"Test",23674,"E01027327"
5,"Test",23665,"E01027318"
5,"Test",23698,"E01027352"
5,"Test",22278,"E01025809"
5,"Test",23330,"E01026950"
5,"Test",23446,"E01027080"
5,"Test",23690,"E01027343"
5,"Test",23532,"E01027174"
5,"Test",23406,"E01027038"
5,"Test",23660,"E01027312"
5,"Test",23461,"E01027096"
5,"Test",28618,"E01032972"
5,"Test",28619,"E01032973"
5,"Test",23664,"E01027317"
5,"Test",23462,"E01027097"
5,"Test",23342,"E01026963"
5,"Test",22275,"E01025806"
5,"Test",23599,"E01027247"
5,"Test",23425,"E01027057"
5,"Test",23533,"E01027175"
5,"Test",28616,"E01032970"
5,"Test",23351,"E01026974"
5,"Test",28615,"E01032969"
5,"Test",23694,"E01027347"
5,"Test",23657,"E01027309"
5,"Test",23487,"E01027126"
